rural,mulher,anos_est,rndpcap,meanrndpcap,sufrnd
0,1,0,1015.66,770.84,1
0,1,9,1016.11,888.5615385,1
0,0,7,1016.13,416.7542424,1
0,1,11,1016.99,830.8612903,0
0,0,1,1017.56,1023.611429,1
0,0,11,1017.8175,567.1062069,1
0,0,10,1018.6,1135.875278,0
0,0,11,1020.16,596.2365854,0
1,0,5,1020.75,482.5134247,0
0,0,4,1021.3575,1509.350952,0
1,0,3,1021.515,834.9436364,1
0,1,8,1021.693333,1372.231786,0
0,0,5,1021.8725,2743.660313,0
1,0,4,1022.9275,411.1992308,0
0,1,11,1023.576667,3595.318824,0
0,1,8,1023.675,1207.043256,0
0,0,5,1025.245,688.6915152,1
0,1,12,1025.35,423.8047727,0
0,0,5,1025.383333,923.21775,0
1,0,3,1026.586667,627.1180303,1
0,1,4,1027.01,1069.7025,1
0,0,11,1027.816667,1332.0025,0
1,0,4,1028.223333,575.394,1
0,0,11,1028.65,670.763,1
0,0,13,1029.1025,865.4326471,0
0,0,8,1029.126667,1617.471852,0
1,0,2,1029.42,804.9061429,0
0,0,0,1030.425,707.3438889,0
1,0,0,1030.63,273.712,1
0,0,11,1031.2175,2065.150435,0
0,0,4,1031.31,2302.050909,0
0,0,12,1031.9,1427.1984,0
0,0,0,1032.1,865.4326471,1
0,0,8,1032.403333,752.9721739,1
0,1,3,1032.6325,883.9934286,0
0,0,11,1033.8725,928.8801923,0
0,0,4,1034.81,2065.150435,0
0,0,4,1035,1013.342667,0
1,0,8,1035.28,876.9027907,1
1,0,3,1035.2825,838.3386765,0
0,1,5,1035.735,583.2331915,0
0,0,10,1036.426667,2052,0
1,1,11,1037.015,570.3334375,0
0,0,11,1037.375,1319.132333,0
1,0,0,1037.895,1011.248261,1
0,0,5,1038,770.84,1
0,0,12,1039.51,1196.6695,0
0,1,11,1040.5,3050.554667,0
0,1,4,1040.63,1334.709355,1
1,0,4,1041.3,582.9834783,1
0,0,4,1041.9475,1529.759667,0
0,0,11,1042.703333,685.6504762,0
1,0,6,1043.533333,587.443871,1
0,0,11,1045.5,2133.448158,0
0,0,3,1045.683333,820.6609756,0
1,0,4,1046.56,1909.363889,1
0,0,9,1046.61,835.9210811,1
1,0,4,1046.8975,1424.695472,0
0,1,3,1048.1,1413.027436,0
1,0,4,1048.4375,570.3334375,0
0,1,4,1048.666667,1597.785,0
0,0,11,1049.39,600.8578378,1
1,0,11,1049.89,467.1654386,0
0,1,4,1050.62,722.2689362,0
0,0,9,1050.996667,1297.9032,0
0,1,10,1051.096667,1000.767436,0
0,0,4,1052.645,1280.696316,1
0,0,2,1052.733333,686.2056098,0
1,0,4,1052.915,943.2462,1
0,0,4,1053.52,788.6968,1
0,0,11,1054,606.5910714,1
0,0,2,1054.2775,677.26,1
0,0,11,1054.39,812.4543333,1
0,0,12,1055.86,618.5127027,1
0,0,11,1057.07,2504.023636,0
0,1,11,1057.403333,1516.470769,1
0,0,3,1058.0125,677.26,0
1,0,2,1058.9,662.5847368,1
1,0,2,1058.9,662.5847368,1
0,0,3,1058.915,1613.550571,1
0,0,10,1059.25,1182.171081,0
1,0,3,1059.81,798.4366667,0
0,1,3,1060.81,673.9688889,0
0,0,7,1060.9,1016.115667,1
1,0,4,1061.67,1424.695472,0
0,0,5,1061.69,664.5166667,1
0,0,4,1062.44,1936.336667,1
0,0,11,1062.8425,1330.528947,0
1,0,5,1064.3825,1176.6035,1
0,1,9,1064.625,885.2687234,0
1,1,0,1065.27,527.8295918,1
0,1,2,1065.395,1240.347188,0
0,1,11,1067.36,1296.938718,0
0,1,12,1068.021667,2609.990882,0
0,0,8,1068.633333,1196.6,1
0,0,4,1068.726,763.4109756,0
1,1,4,1068.73,478.4286957,0
0,0,11,1068.7375,1936.336667,0
0,0,3,1069.2975,1052.895588,0
1,0,7,1070.13,794.3415789,0
0,1,8,1071.42,764.1737838,0
1,0,11,1072.45,1176.6035,0
0,1,0,1075.52,538.7673684,0
0,1,11,1076.56,538.7673684,1
0,0,11,1076.735,705.95875,1
0,0,11,1077.8625,1044.983125,1
0,1,7,1077.99,1222.939767,0
1,0,4,1078.065,1424.695472,1
0,0,3,1078.156667,620.0084211,0
0,1,11,1079.805,830.8612903,0
0,0,5,1080,949.5315789,0
0,0,11,1080.525,1597.785,0
0,1,0,1080.87,510.5392857,0
0,0,10,1080.876,1239.446316,0
0,0,14,1082.625,1280.696316,1
0,0,8,1082.78,664.5166667,0
0,0,11,1083.466667,764.1737838,1
1,0,10,1084.063333,1727.349,0
0,1,11,1084.435,1139.487317,0
0,0,4,1084.74,611.3997619,0
0,0,12,1084.882,1069.7025,0
0,0,11,1085.79,2609.990882,0
0,0,10,1086.14,912.8591176,0
0,0,0,1086.766667,1135.875278,0
0,0,7,1087.883333,1239.446316,1
1,0,4,1088.045,672.7350877,0
0,0,0,1088.3,1206.189167,0
0,0,9,1090,1334.709355,0
0,0,11,1090.156667,1630.5325,0
1,0,2,1090.43,554.9977358,0
0,0,11,1090.74,1617.471852,0
0,1,2,1091.12,736.2497368,0
1,0,10,1091.83,659.6204839,1
0,0,11,1094.125,568.2389655,0
1,0,8,1095.06,495.0122951,1
0,0,4,1095.57,1296.938718,0
0,1,0,1096.08,686.4529268,1
0,0,12,1096.193333,817.5988889,0
0,1,4,1096.445,2589.42129,0
0,1,15,1096.5,1319.132333,0
0,1,14,1096.94,1983.663871,0
0,1,10,1097.626667,758.31625,0
1,0,7,1097.986667,574.977963,1
0,1,8,1098.775,685.6504762,0
0,0,3,1099.275,1280.696316,1
1,0,11,1099.5,444.4342105,0
1,0,4,1099.925,618.6634,1
1,0,6,1100.81,627.1180303,0
0,0,12,1101.3325,1601.592273,0
0,0,12,1102.395,1044.983125,0
0,1,0,1102.6275,752.9721739,1
0,0,4,1103.16,2841.940968,0
0,0,0,1103.83,2191.1664,0
0,0,9,1104.0325,1631.984722,0
0,0,2,1104.52,1016.08025,0
0,0,4,1105.566667,1284.69093,0
0,0,0,1106.06,661.8156667,0
0,1,0,1110.55,541.0827778,1
0,0,15,1110.773333,579.8978125,1
0,0,4,1112.465,452.7571111,0
0,0,9,1112.656667,1206.189167,0
0,0,4,1112.74,883.9934286,0
0,0,0,1113.986667,740.5191304,0
0,0,11,1114,467.1111111,0
0,1,4,1114.02,1239.446316,0
0,1,12,1115.87,1689.808065,0
1,0,15,1117.6475,1612.686102,0
0,0,11,1117.8775,830.8612903,1
0,1,11,1120.192,1911.020789,0
0,0,,1120.6425,1016.08025,1
0,0,11,1120.8,902.89825,0
0,1,11,1120.966,1052.895588,0
1,1,0,1121.464,571.1861194,1
0,0,15,1121.816667,548.2905556,1
0,0,11,1122.335,685.6504762,0
0,1,9,1123.01,1404.271923,1
0,1,3,1124.14,629.9636364,0
0,0,8,1125,758.31625,0
1,0,2,1125.46,614.4397059,1
0,0,11,1126.12,1948.479778,0
0,0,11,1126.401667,2624.284737,0
0,1,11,1126.935,1061.849091,0
1,0,3,1126.985,582.9834783,1
1,0,11,1128.2275,838.8316071,0
0,0,7,1128.85,1845.036774,1
0,0,11,1129.206667,1638.098261,0
1,0,15,1129.7875,662.5847368,0
0,1,2,1130.1,1011.451622,1
0,0,1,1131.013333,552.4429787,0
0,0,11,1132.886667,2743.660313,1
1,0,4,1133.13,740.7088235,1
0,0,11,1133.3775,888.5615385,0
0,1,10,1133.88,686.2056098,0
0,0,11,1134.333333,2136.0012,0
0,0,11,1135.25,867.7046875,1
0,1,4,1135.695,1088.077111,0
0,0,8,1136.86,705.95875,0
1,0,8,1137.03,3364.25451,1
0,1,2,1137.38,1427.1984,0
0,0,11,1137.7,812.4543333,0
0,0,11,1137.936667,1948.479778,0
0,1,11,1138.14,1948.479778,0
0,1,12,1138.59,1196.6,0
1,1,11,1139.2,570.3334375,0
0,0,7,1141.695,1296.938718,0
0,0,9,1142.07,812.4543333,0
1,0,8,1142.66,563.237561,0
0,1,11,1143.215,700.0407895,0
0,0,11,1143.533333,1601.592273,0
0,1,15,1143.875,1013.342667,0
0,0,11,1144.1925,620.0084211,0
0,0,1,1146.5,673.9688889,0
0,0,9,1146.966667,2288.394211,0
0,0,11,1147.823333,1850.1075,1
0,0,4,1149.703333,944.937907,0
0,0,15,1149.78,2910.267838,0
1,0,5,1149.943333,794.3415789,0
0,0,10,1151.49,1296.938718,0
1,1,9,1152.193333,515.4110909,0
1,0,1,1153.915,563.237561,0
0,0,11,1154.846,607.260625,1
0,0,7,1154.85,556.1836364,1
0,1,8,1155.953333,1128.36,0
0,0,11,1156.395,686.9541176,0
0,0,4,1156.46,2239.903704,0
0,1,2,1157.22,1044.983125,0
0,0,11,1158.1075,1128.36,0
0,0,15,1158.133333,1032.037576,0
0,0,8,1159.78,833.48,0
0,0,11,1160.3025,1032.037576,1
0,0,11,1161.19,1000.767436,0
0,1,12,1162.8075,1372.231786,0
0,0,8,1163.033333,1404.271923,0
0,1,4,1163.88,1618.048519,1
0,0,11,1165.38,928.8801923,0
0,0,11,1165.463333,1689.808065,0
0,0,15,1166.67,1330.528947,0
0,0,2,1167.27,1348.463023,1
0,1,0,1167.6925,1016.115667,0
0,1,15,1168.235,1128.36,0
1,0,4,1169.396667,794.3415789,0
0,0,15,1170.046667,1330.528947,0
0,0,11,1170.88,888.5615385,0
1,0,5,1171.08,885.1378723,1
0,0,13,1172.596667,677.26,1
1,1,0,1173.12,672.7350877,0
0,0,4,1173.72,629.9636364,1
0,0,11,1174.106667,1348.463023,0
0,1,12,1174.59,1689.808065,0
0,0,11,1175.2,689.0002381,0
0,0,4,1175.506667,788.6968,0
0,0,11,1175.9625,901.4827907,1
0,0,11,1177.01,487.0973684,0
0,0,5,1178,416.7542424,0
0,1,11,1178.615,1529.759667,0
1,1,4,1179.12,838.8316071,0
0,0,15,1179.5175,1358.104865,0
0,0,12,1180.76,2277.115897,1
0,0,4,1184.223333,840.067561,0
1,0,11,1184.42,1909.363889,1
1,0,5,1184.83,1424.695472,0
0,0,11,1185.76,1601.592273,0
0,0,11,1186.665,865.4326471,1
0,0,4,1188.603333,2261.227727,1
0,1,5,1188.82,608.8389474,0
0,1,10,1188.87,2657.853,0
0,1,0,1189.073333,901.4827907,1
0,1,11,1189.326667,2002.858667,0
1,0,4,1189.835,835.1365957,0
1,1,11,1190.74,685.4940323,1
0,0,1,1190.813333,902.89825,0
0,0,4,1190.865,1330.528947,1
0,0,12,1191.035,1239.446316,0
1,1,11,1191.1,765.5697727,0
0,1,8,1192.18,1196.6,1
0,1,11,1192.225,812.4543333,0
0,0,4,1192.275,1631.325333,1
1,0,11,1194.02,571.1861194,1
0,0,3,1194.436,923.21775,1
0,1,11,1194.926667,2176.826957,0
0,1,11,1196.87,510.5392857,1
0,1,5,1198.085,949.5315789,0
0,1,0,1198.505,1983.663871,0
0,0,11,1198.515,1358.104865,1
0,0,12,1199.13,1286.166364,0
0,0,7,1199.723333,722.2689362,0
0,0,11,1200.156667,1319.132333,0
1,1,3,1201.65,1360.656875,1
0,0,11,1202.353333,2302.050909,0
0,0,4,1203.07,2065.150435,0
0,0,8,1203.41,645.1605,0
0,1,11,1203.51,1000.767436,0
0,0,8,1204.041667,607.260625,1
0,0,4,1204.55,1016.08025,1
0,0,5,1205.375,665.9080488,1
0,1,11,1205.915,1358.104865,0
1,0,0,1206.8,804.9061429,1
0,0,6,1207.1725,928.8801923,0
0,0,11,1210.533333,1333.755,0
0,0,,1211.416,1016.08025,0
1,0,5,1211.71,526.3340741,1
1,1,11,1213.23,3364.25451,1
0,0,4,1213.525,1088.077111,1
1,1,3,1213.69,838.3386765,0
0,1,11,1213.73,833.48,0
1,0,4,1214.375,277.348,1
0,1,4,1214.905,365.8461364,0
0,1,15,1215.463333,2176.826957,1
0,0,8,1218.245,1128.36,0
0,0,4,1219.0575,902.89825,1
1,0,3,1219.79,1063.802533,1
1,0,0,1220.625,834.9436364,1
1,0,4,1220.89,838.3386765,1
0,0,15,1221.24,1630.5325,1
1,0,2,1221.33,618.6634,0
0,0,11,1222.365,685.6504762,0
0,0,4,1222.96,2826.7065,0
1,1,1,1223.75,794.3415789,0
0,0,10,1224.388,770.84,0
0,0,3,1225.212,718.0520833,1
0,0,9,1228.074,686.4529268,0
1,0,11,1228.61,807.2419149,1
0,0,13,1229.71,722.8679167,0
0,1,12,1229.75,817.5988889,1
1,0,15,1232.44,563.237561,1
0,1,12,1234.935,700.0407895,0
0,0,15,1235.07,1088.077111,0
1,0,10,1236.5,570.3334375,0
0,0,12,1237.396667,1139.487317,0
0,1,10,1237.99,887.3187805,1
1,0,12,1242.91,618.6634,0
0,1,11,1243.75,3595.318824,0
0,1,0,1243.79,1936.336667,0
0,0,12,1244.215,659.0762264,1
0,0,8,1244.225,793.219697,0
0,1,15,1244.81,645.2675676,1
0,0,5,1245,608.8389474,1
0,0,9,1245.7,764.1737838,0
0,1,8,1246.1975,1597.785,0
0,0,11,1246.7425,1128.36,1
0,0,3,1247.66,736.2497368,0
0,0,15,1248.4425,1404.0325,1
1,0,6,1249.08,587.443871,0
0,0,9,1249.35,1689.808065,0
0,1,3,1250.28,416.7542424,0
0,1,13,1250.39,1139.487317,0
0,1,2,1250.55,1552.516538,0
1,0,11,1250.75,835.1365957,1
0,0,4,1251.91,1011.451622,0
0,0,13,1253.095,2261.227727,0
0,0,15,1253.9825,4328.472069,0
1,0,12,1254.15,885.1378723,1
1,0,5,1254.73,1063.802533,0
0,1,10,1255.16,1044.983125,0
0,0,11,1256.375,912.8591176,0
0,0,3,1257.82,867.7046875,1
1,1,4,1258.03,807.2419149,0
1,0,15,1258.576667,527.8295918,1
0,0,4,1259.655,1858.945714,1
0,1,8,1260.92,608.8389474,0
0,0,4,1261.64,1328.344,0
0,1,11,1262.86,2589.42129,0
0,0,12,1264.63,1509.350952,1
0,0,15,1266.2325,2191.1664,1
0,0,8,1267.49,923.21775,0
0,1,10,1269.443333,1061.849091,0
0,0,11,1269.585,949.5315789,0
0,1,14,1270.035,673.9688889,0
1,0,11,1270.11,1612.686102,0
0,0,15,1271.526,2589.42129,0
0,0,1,1271.79,833.48,0
0,0,4,1275.29,409.7105714,0
1,0,4,1275.675,1360.656875,1
1,0,11,1275.94,489.2359615,1
0,0,10,1276.77,629.9636364,0
0,0,4,1277.954,2261.227727,1
0,0,11,1278.18,686.9541176,0
0,1,0,1278.39,766.148,0
0,1,8,1280.64,1000.767436,1
0,0,11,1280.785,2589.42129,0
1,0,11,1281.465,444.4342105,1
0,1,9,1283.08,478.6689474,0
1,1,0,1283.38,652.6279592,1
0,0,11,1283.55,2504.023636,0
0,0,4,1283.88,1410.529773,0
0,0,4,1284.38,689.9491111,1
0,1,15,1284.725,2743.660313,1
1,0,11,1286.16,1612.686102,1
1,0,3,1286.816667,627.1180303,1
1,0,5,1287.305,1011.248261,1
0,1,12,1287.93,1372.231786,0
0,1,11,1288.85,840.453,0
0,0,11,1288.856667,688.6915152,0
0,1,4,1290.24,1631.325333,1
0,0,4,1290.635,883.9934286,0
0,0,10,1292.12,613.4914706,1
0,1,8,1293.435,1328.344,0
0,1,10,1296.12,689.0002381,0
0,0,11,1296.805,752.2555882,0
0,1,0,1298.89,603.4707143,1
0,1,11,1299.113333,1427.1984,0
0,0,12,1299.41,2461.808947,0
0,0,11,1301.42,840.067561,0
0,0,12,1301.6,2485.669091,0
0,0,1,1302.965,865.4326471,0
0,0,11,1303.975,1207.043256,0
0,0,7,1305.8,1196.6,0
1,1,0,1306.55,478.4286957,0
0,0,15,1308.29,1911.020789,1
0,0,2,1310.94,764.1737838,1
0,1,4,1311.33,1410.529773,0
0,1,8,1311.43,487.0973684,0
0,0,3,1312.28,1222.939767,0
1,1,3,1312.69,652.6279592,0
0,0,12,1314.815,812.4543333,0
0,1,11,1317.285,2002.858667,0
0,1,11,1317.5575,1052.895588,0
0,1,11,1320.3,2050.880833,0
0,1,15,1321.9375,1332.0025,0
0,1,15,1324.395,1858.945714,1
0,0,11,1324.503333,689.0002381,1
0,0,3,1325.91,1139.487317,0
0,0,10,1327.901429,722.8679167,0
0,1,4,1328.2225,1983.663871,0
0,0,7,1330.2,885.2687234,0
1,0,14,1330.383333,587.443871,1
0,1,12,1332.293333,2191.1664,0
1,0,13,1333.535,838.3386765,0
0,0,11,1334.27,1617.471852,0
0,1,2,1335.6,534.7809524,1
0,0,8,1336.046667,2624.284737,0
0,1,13,1337.66,1016.08025,1
0,0,13,1341.83,669.0507692,1
0,1,4,1342.04,1803.645357,0
0,0,10,1343.15,1904.48,0
0,0,2,1343.99,840.067561,0
0,1,11,1346.03,1196.6695,0
0,1,0,1348.05,645.2675676,1
0,0,9,1350.1,944.937907,0
0,1,0,1350.16,901.4827907,0
0,0,10,1351.79,770.84,0
0,0,3,1353.695,627.1007317,0
0,0,0,1357.223333,1689.808065,0
0,0,3,1360.104,928.8801923,0
1,0,9,1360.78,1360.656875,1
0,0,3,1363.51,752.9721739,0
1,0,9,1364.782,794.3415789,0
1,1,14,1365.94,575.394,1
0,1,0,1368.82,538.7673684,0
1,0,3,1370.42,527.8295918,1
0,0,15,1370.5625,2504.023636,0
0,1,15,1374.995,2700.922593,1
0,1,15,1376.14,788.6968,0
0,0,11,1377.2225,1630.5325,0
1,0,2,1377.684,659.6204839,0
0,0,12,1378.126667,1618.048519,0
0,0,11,1380.29,1016.115667,0
0,0,11,1380.666667,2665.956842,1
0,0,8,1382.276,1630.5325,0
0,1,15,1383.5125,3595.318824,0
0,1,4,1386.065,1597.785,0
0,0,12,1387.63,1239.446316,0
0,0,13,1389.2,2277.115897,0
1,0,11,1389.453333,627.1180303,1
1,1,4,1390.43,685.4940323,0
1,1,3,1392.33,3364.25451,0
0,1,3,1393.435,1135.875278,0
0,1,11,1394.8325,835.9210811,1
1,0,5,1395.01,740.7088235,0
0,0,11,1397.34,603.7085714,0
0,0,4,1401.606667,1016.08025,0
0,0,2,1402.87,1348.463023,1
0,0,3,1407.924,923.21775,0
0,0,11,1408.246667,1011.451622,0
1,0,0,1410.035,1176.6035,0
1,0,6,1411.57,699.1070423,0
0,1,12,1414.366667,1618.048519,0
0,0,11,1414.55,1529.759667,0
0,0,11,1414.5825,1597.785,0
0,0,11,1416.206667,912.8591176,1
1,1,11,1416.97,765.5697727,0
0,0,11,1418.213333,423.8047727,1
1,1,11,1420.335,710.4746667,0
0,0,15,1421.955,1128.36,0
0,0,11,1422.526667,1032.037576,1
0,0,11,1424.525,527.6662903,1
1,0,14,1425.13,1176.6035,1
0,1,2,1426.87,388.5253623,1
0,0,4,1428.825,763.4109756,0
0,0,8,1428.855,548.2905556,1
0,0,15,1429.206667,1631.984722,0
0,1,3,1430.63,1850.1075,0
0,0,13,1433.145,2589.42129,1
0,1,15,1433.333333,1404.271923,0
0,0,11,1434.66,1183.43625,0
0,0,11,1434.925,1689.808065,0
0,0,11,1438.246667,919.5608333,0
1,0,11,1438.485,1727.349,1
0,0,15,1438.652,1631.984722,0
1,0,4,1440.25,618.6634,1
0,0,0,1440.96,608.8389474,1
0,0,4,1441.145,944.937907,0
0,0,4,1442.095,2002.858667,0
0,0,11,1443.756667,1977.225,1
0,0,4,1444.19,688.6915152,1
0,0,4,1445.1725,887.3187805,0
0,0,11,1445.816667,497.7760465,1
1,0,11,1448.8625,834.9436364,0
0,0,10,1450.075,763.9465625,0
0,1,11,1450.4,1032.037576,0
0,0,3,1450.84,840.067561,0
0,0,8,1450.89,2624.284737,0
1,0,4,1452.61,1909.363889,0
0,0,15,1454.214,1240.347188,1
0,1,2,1456.25,665.9080488,0
0,0,15,1458.65,3639.888148,1
0,0,8,1459.25,594.8609091,1
0,0,8,1460.465,594.8609091,0
0,0,11,1463.175,626.9217949,0
1,0,15,1464.25,1612.686102,1
0,0,15,1465.15,1328.344,0
1,1,4,1465.39,765.5697727,0
0,1,12,1470.45,1631.325333,1
1,0,15,1470.466667,834.9436364,1
1,0,12,1471.04,1909.363889,0
1,0,4,1471.443333,718.9960345,0
0,0,0,1472.428889,2743.660313,0
0,1,14,1472.793333,904.1488571,1
0,1,0,1474.34,607.260625,1
0,0,10,1474.5875,1196.6,0
0,0,14,1474.625,2302.050909,1
0,0,8,1475.61,923.21775,0
0,1,3,1477.35,2261.227727,0
0,0,15,1481.44,3056.129,1
0,0,11,1485.515,817.5988889,0
1,0,12,1486.995,662.9639535,1
0,0,15,1487.735,2548.144444,1
0,0,15,1490.545,1516.470769,0
0,0,11,1492.27,1413.027436,1
0,0,11,1493.525,613.4914706,1
0,1,14,1495.185,1297.9032,1
0,0,3,1495.8,1280.696316,1
1,0,12,1496.05,570.3334375,0
0,0,4,1497.576667,670.763,1
1,0,4,1497.985,3364.25451,0
0,0,2,1499.576,833.48,0
0,1,10,1499.81,600.8578378,0
0,0,15,1502.685,665.9080488,0
0,0,12,1505.165,1911.020789,0
0,1,2,1505.672,2052,1
0,1,8,1505.87,923.21775,0
0,1,15,1507.326667,1638.098261,1
0,0,8,1507.57,1196.6,0
1,1,4,1508.905,838.3386765,1
0,0,11,1509.308,3342.289655,0
0,1,12,1510.65,452.7571111,0
1,0,4,1511.035,1360.656875,1
0,0,10,1514.965,3330.284545,0
0,0,4,1515,651.0332143,0
1,0,11,1515,876.9027907,0
1,1,8,1516.425,1063.802533,0
0,0,15,1516.643333,2700.922593,0
0,0,1,1517.37,1348.463023,0
1,0,15,1520.19,884.7490244,0
1,0,0,1523.11,1063.802533,1
0,0,15,1523.6875,1613.550571,0
0,0,12,1524.56,1552.516538,1
1,0,15,1528.6325,1612.686102,1
0,1,15,1529.216667,2504.023636,0
0,0,15,1529.863333,2050.880833,0
0,0,12,1530.39,1222.939767,0
0,0,11,1531.296,1404.0325,0
0,0,2,1532.8,901.4827907,1
0,0,3,1532.89,736.2497368,0
1,0,9,1534.49,575.394,1
0,0,4,1534.585,2485.669091,0
0,0,11,1535.58,722.2689362,0
0,1,11,1535.806667,1044.983125,0
0,0,11,1536.165,2050.880833,1
0,0,12,1536.175,830.8612903,0
0,1,3,1537.33,1334.709355,1
0,1,2,1539.34,659.0762264,1
0,0,3,1540.465,1884.586364,1
0,1,4,1541.025,2609.990882,0
0,0,11,1542.365,1358.104865,0
0,0,1,1543.065,867.7046875,1
0,0,11,1543.2875,1128.36,0
0,0,15,1546.335,3056.129,1
0,1,4,1551.55,2910.267838,0
0,1,12,1553.245,1617.471852,1
0,0,11,1555.97,1410.529773,0
0,0,11,1557.133333,1884.586364,0
0,0,15,1557.252,2841.940968,1
0,0,9,1557.4375,645.2675676,1
0,1,8,1558.06,770.84,0
0,0,15,1562.5625,2504.023636,0
0,0,12,1562.565,1139.487317,0
0,0,11,1562.8775,639.7505263,1
0,0,4,1563.2925,1597.785,0
0,0,11,1566.68,603.7085714,0
0,1,9,1567.295,833.48,1
0,1,12,1567.666667,3342.289655,1
0,1,15,1568.306667,2624.284737,0
0,1,4,1568.325,603.4707143,1
0,0,7,1568.74,626.9217949,1
0,0,15,1569.363333,1032.037576,0
0,0,14,1570.46,1630.5325,0
0,0,15,1576.875,1601.592273,0
1,1,3,1578.71,804.9061429,0
0,0,14,1580.125,2544.909231,1
0,0,8,1580.415,639.7505263,0
0,1,4,1583.97,1239.446316,0
0,0,11,1584.036667,1222.939767,0
0,0,11,1584.473333,1284.69093,0
1,0,11,1584.64,1063.802533,1
0,0,4,1584.905,2182.035833,1
1,0,13,1588.715,478.4286957,0
0,0,2,1590.31,1044.983125,0
0,0,10,1591.43,3194.976957,0
0,0,4,1592.315,3194.976957,0
0,0,12,1592.5625,1358.104865,1
0,0,15,1595.68,613.4914706,1
1,0,11,1598.68,794.3415789,0
0,1,11,1598.74,2485.669091,0
1,0,3,1598.82,1176.6035,1
0,0,15,1599.615,1240.347188,1
0,0,11,1600.17,596.5957143,1
0,0,13,1601.934,3342.289655,0
0,1,2,1601.98,1296.938718,0
0,1,4,1603.165,904.1488571,0
0,1,1,1604.88,1333.755,0
0,0,10,1604.99,763.9465625,0
1,0,11,1605.12,570.3334375,0
1,0,9,1606.2725,765.5697727,0
0,0,8,1606.413333,1630.5325,0
0,0,15,1606.973333,1803.645357,0
0,0,11,1607.44,661.8156667,1
1,0,11,1607.47,740.7088235,1
0,0,15,1612.99,2589.42129,0
0,0,4,1613.02,596.2365854,0
0,0,4,1614.905,1332.0025,1
0,0,13,1618.98,596.5957143,0
1,0,10,1625.605,1063.802533,0
1,0,0,1625.62,582.9834783,0
0,0,4,1626.755,561.9761765,1
0,1,10,1627.715,1698.535517,1
0,1,11,1627.9525,1698.535517,1
0,1,6,1628.255,1631.984722,1
0,1,14,1630.09,888.5615385,0
0,1,15,1630.82,1240.347188,1
1,0,0,1636.285,807.2419149,1
0,0,11,1637.6675,883.9934286,0
0,0,11,1639.38,581.6348148,0
1,0,8,1639.8975,1424.695472,0
0,0,4,1642.565,2548.144444,1
0,1,0,1643.5,883.9934286,0
0,0,,1644.015,1803.645357,0
1,1,11,1645.58,1063.802533,1
1,0,0,1646.58,652.6279592,0
0,0,8,1650.87,1016.08025,0
0,1,14,1653.5,629.9636364,0
0,1,4,1654.12,400.705,0
0,0,8,1658.136667,1410.529773,1
0,0,11,1658.17,1296.938718,1
0,0,11,1662.03,901.4827907,1
1,0,4,1662.395,1055.4946,1
0,1,15,1663.85,1936.336667,0
1,0,0,1664.75,273.712,1
0,1,11,1666.236667,830.8612903,0
0,0,10,1671.483333,2191.1664,0
0,0,4,1673.18,722.8679167,1
0,0,11,1676.36,1618.048519,0
0,0,4,1680.615,645.2675676,0
0,0,3,1687.27,1016.08025,0
1,0,11,1689.203333,717.7116667,1
0,0,11,1690.316667,1597.785,0
1,0,10,1693.26,495.0122951,1
0,0,11,1693.883333,1023.611429,1
0,1,11,1696.035,640.6816667,0
0,0,12,1696.63,689.9491111,0
0,0,13,1696.946667,1284.69093,0
1,0,4,1697.106667,489.2359615,1
0,0,10,1698.92,1850.1075,1
0,1,0,1702.42,2544.909231,1
0,1,5,1702.883333,1239.446316,0
0,0,0,1709.075,901.4827907,0
0,0,11,1710.125,840.453,0
0,1,15,1711.122,2910.267838,1
0,0,11,1711.28,1597.785,0
1,0,1,1713.765,672.7350877,0
0,0,11,1714.08,1552.516538,0
1,0,15,1719.5825,1612.686102,1
0,0,15,1722.216667,763.4109756,1
0,0,12,1722.66,820.6609756,1
0,0,10,1724.3075,1296.938718,0
0,0,15,1724.6925,3330.284545,0
0,0,4,1724.796667,1850.1075,0
0,0,2,1725.94,1196.6,1
0,0,11,1726.75,949.5315789,1
0,0,5,1729.305,1196.6,1
0,0,15,1730.39,2504.023636,0
0,0,11,1732.333333,1069.7025,0
0,0,0,1736.265,2239.903704,1
1,0,4,1742.1,652.6279592,0
1,0,9,1742.2675,1424.695472,1
1,0,15,1743.845,943.2462,1
0,0,15,1745.5375,2461.808947,0
0,0,15,1745.99,788.6968,1
0,0,3,1747,627.1007317,0
1,0,11,1747.55,835.1365957,0
0,0,10,1758.6375,1410.529773,1
0,0,1,1760.18,764.1737838,1
0,0,15,1768,1552.516538,1
0,1,15,1770.393333,2624.284737,0
1,1,4,1770.67,838.8316071,0
1,0,11,1770.67,798.4366667,1
0,1,11,1771.36,2609.990882,0
0,0,11,1774.333333,793.219697,1
0,0,15,1774.79,1196.6695,1
0,1,9,1775,817.5988889,0
1,0,11,1775.74,662.5847368,1
0,0,4,1780.803333,1196.6695,0
0,0,15,1782.276667,2002.858667,0
0,0,11,1788.895,1936.336667,0
1,0,10,1790.18,804.9061429,1
0,1,11,1790.395,885.2687234,0
0,1,11,1790.9175,1222.939767,0
0,1,2,1799.34,865.4326471,0
0,0,9,1802.583333,1139.487317,1
0,0,12,1806.083333,1196.6,0
1,0,3,1806.913333,1360.656875,1
0,1,12,1807.38,686.4529268,0
0,0,15,1807.624,2548.144444,1
